player_id,name,team_id,team_name,total_match,innings,total_runs,highest_run,average,not_out,strike_rate,ball_faced,batting_hand,4s,6s,50s,100s
5661111,Guru Gadiwaddar,3793721,Trebur Cricket Club,1,0,0,0,-,0,0,0,RHB,0,0,0,0
13287601,Abhilash Thengullathil,1517508,Frankfurt Spartans Cricket Club,1,0,0,0,-,0,0,0,RHB,0,0,0,0
20718274,Raj Damania,4220557,TSGN Royal Warriors,1,0,0,0,-,0,0,0,RHB,0,0,0,0
20843255,Harsh Patel,4220557,TSGN Royal Warriors,1,0,0,0,-,0,0,0,RHB,0,0,0,0
28640126,Adi,7356382,SPVGG Dragons,1,0,0,0,-,0,0,0,RHB,0,0,0,0
38211959,Kuldeep Choudhary,9390582,TSGN Royal Lions,1,0,0,0,-,0,0,0,RHB,0,0,0,0
38989616,Prasanna Kumar Reddy N,2623314,TSV Darmstadt United,1,0,0,0,-,0,0,0,RHB,0,0,0,0
41546946,Prit Goyani,2623314,TSV Darmstadt United,1,0,0,0,-,0,0,0,RHB,0,0,0,0
41547361,Tushar Lamba,2623314,TSV Darmstadt United,1,0,0,0,-,0,0,0,-,0,0,0,0
41684424,Sharath,4220352,TSGN Titans,1,0,0,0,-,0,0,0,RHB,0,0,0,0
5478530,Saurav Kumar,1517508,Frankfurt Spartans Cricket Club,2,0,0,0,-,0,0,0,RHB,0,0,0,0
31510876,Keshav Rao,7356382,SPVGG Dragons,2,0,0,0,-,0,0,0,RHB,0,0,0,0
31638536,Kurra,7392287,DCC Rising Stars,2,0,0,0,-,0,0,0,RHB,0,0,0,0
32060897,Rajesh Bura,10472983,FCC Friends XI,2,0,0,0,-,0,0,0,RHB,0,0,0,0
32108927,Vivek Singh,6591085,TSGN Mavericks,2,0,0,0,-,0,0,0,RHB,0,0,0,0
38352714,Suyog Vaidya,7356382,SPVGG Dragons,2,0,0,0,-,0,0,0,RHB,0,0,0,0
27958100,Charles Vincent,1517508,Frankfurt Spartans Cricket Club,3,0,0,0,-,0,0,0,RHB,0,0,0,0
31874511,Sumit Revankar,430802,Tgs Indian Challengers,3,0,0,0,-,0,0,0,RHB,0,0,0,0
41554087,Noor Ahmed Rayini,10472983,FCC Friends XI,3,0,0,0,-,0,0,0,RHB,0,0,0,0
41554088,Keyur Chidambar Kulkarni,10472983,FCC Friends XI,3,0,0,0,-,0,0,0,RHB,0,0,0,0
31690460,Devraj Redij,2623314,TSV Darmstadt United,4,0,0,0,-,0,0,0,RHB,0,0,0,0
31744692,Naufal Hameed,4220557,TSGN Royal Warriors,5,0,0,0,-,0,0,0,RHB,0,0,0,0
